login,full_name,created_at,stargazers_count,watchers_count,language,has_projects,has_wiki,license_name
debugger22,debugger22/cf-bus-chat-service,2022-11-14T17:04:59Z,0,0,,True,True,
debugger22,debugger22/chrono,2014-04-15T19:06:46Z,0,0,C++,True,True,"BSD 3-Clause ""New"" or ""Revised"" License"
debugger22,debugger22/comic-aggregator,2013-10-09T17:34:06Z,1,1,C++,True,True,MIT License
debugger22,debugger22/CompGraphics,2014-09-30T09:37:29Z,0,0,C,True,True,MIT License
debugger22,debugger22/covid19-vaccine-slot-hustler,2021-05-19T13:04:46Z,6,6,Python,True,True,MIT License
debugger22,debugger22/create_ap,2015-05-02T21:47:31Z,0,0,Shell,True,True,"BSD 2-Clause ""Simplified"" License"
debugger22,debugger22/cryptominisat,2015-04-04T18:15:14Z,0,0,C++,True,False,GNU Lesser General Public License v3.0
debugger22,debugger22/ctci,2015-07-15T17:46:26Z,0,0,Java,True,True,
debugger22,debugger22/cte,2014-11-08T10:40:18Z,0,0,,True,True,MIT License
debugger22,debugger22/cte-python-notebooks,2014-08-24T20:32:09Z,3,3,,True,True,MIT License
debugger22,debugger22/cw-advandroid,2014-04-13T11:46:48Z,0,0,Java,True,False,Other
debugger22,debugger22/debugger22,2022-04-23T08:41:26Z,0,0,,True,False,
debugger22,debugger22/debugger22.github.io,2014-04-23T14:06:05Z,0,0,HTML,True,True,
debugger22,debugger22/debugger22.github.io-source,2015-05-01T12:48:34Z,1,1,Makefile,True,True,
debugger22,debugger22/demo-apps,2015-09-05T06:17:08Z,0,0,C,True,True,Other
debugger22,debugger22/django,2017-04-05T09:39:23Z,0,0,Python,True,False,"BSD 3-Clause ""New"" or ""Revised"" License"
debugger22,debugger22/docs,2021-09-01T07:52:03Z,0,0,,True,True,
debugger22,debugger22/eden,2014-05-25T12:01:10Z,0,0,Python,True,True,Other
debugger22,debugger22/Extract-News-Summary,2013-09-09T01:30:03Z,0,0,Python,True,True,
debugger22,debugger22/fastcache,2014-08-10T21:35:10Z,0,0,,True,True,MIT License
debugger22,debugger22/geo,2022-08-16T08:55:43Z,0,0,Rust,True,False,Other
debugger22,debugger22/github-audio,2016-09-30T10:34:12Z,1743,1743,Rust,True,True,MIT License
debugger22,debugger22/greenery-index,2014-02-17T14:43:10Z,0,0,,True,True,MIT License
debugger22,debugger22/inet-projects,2015-04-04T18:26:54Z,1,1,C,True,True,"BSD 3-Clause ""New"" or ""Revised"" License"
debugger22,debugger22/into,2015-02-04T22:52:43Z,0,0,Python,True,True,"BSD 3-Clause ""New"" or ""Revised"" License"
debugger22,debugger22/Jarvis,2013-09-28T12:58:22Z,365,365,Python,True,True,MIT License
debugger22,debugger22/jitsi,2014-02-25T07:07:18Z,0,0,Java,True,False,GNU Lesser General Public License v2.1
debugger22,debugger22/lenxsite,2014-10-23T12:44:31Z,0,0,,True,True,MIT License
debugger22,debugger22/LISPsnippests,2013-11-02T10:03:43Z,0,0,Common Lisp,True,True,
debugger22,debugger22/lscreencast,2014-03-23T18:28:04Z,1,1,Python,True,True,"BSD 3-Clause ""New"" or ""Revised"" License"
debugger22,debugger22/maxima,2015-03-18T23:20:07Z,0,0,Common Lisp,True,True,Other
debugger22,debugger22/mdsa,2014-02-25T12:35:03Z,0,0,C,True,True,
debugger22,debugger22/Meanings,2014-06-09T20:02:39Z,1,1,D,True,True,
debugger22,debugger22/minisat,2015-04-04T18:15:19Z,0,0,C++,True,True,Other
debugger22,debugger22/mips-assembler-disassembler,2014-04-12T03:54:49Z,0,0,Python,True,True,
debugger22,debugger22/mpmath,2014-05-20T03:40:34Z,0,0,Python,True,True,Other
debugger22,debugger22/multiple-sort,2014-07-16T07:54:36Z,0,0,,True,True,MIT License
debugger22,debugger22/mygithubpage,2014-10-07T21:32:25Z,0,0,,True,True,
debugger22,debugger22/myJava,2013-08-27T13:34:08Z,0,0,Java,True,True,
debugger22,debugger22/myPython,2013-09-26T07:39:36Z,0,0,Python,True,True,MIT License
debugger22,debugger22/network-prog-project,2014-12-12T05:31:05Z,0,0,C++,True,True,MIT License
debugger22,debugger22/networkx,2015-04-24T14:01:13Z,0,0,Python,True,True,Other
debugger22,debugger22/node-mdns-js,2014-10-07T03:59:57Z,0,0,JavaScript,True,True,Apache License 2.0
debugger22,debugger22/notmyidea,2015-04-09T18:42:03Z,0,0,HTML,True,True,MIT License
debugger22,debugger22/OTX-Python-SDK,2015-07-27T08:45:10Z,0,0,Python,True,True,
debugger22,debugger22/pace,2013-10-03T21:13:45Z,0,0,CSS,True,True,MIT License
debugger22,debugger22/planet-sympy,2014-04-26T11:38:00Z,0,0,JavaScript,True,True,
debugger22,debugger22/planet.sympy.org,2015-05-01T12:28:09Z,0,0,XSLT,True,True,Other
debugger22,debugger22/potentialsite,2014-10-25T17:34:51Z,0,0,JavaScript,True,True,MIT License
debugger22,debugger22/profiling,2015-08-14T09:19:59Z,0,0,Python,True,False,"BSD 3-Clause ""New"" or ""Revised"" License"
debugger22,debugger22/prog-problems,2014-12-18T17:44:17Z,0,0,C++,True,True,
debugger22,debugger22/python-guide,2013-09-16T15:21:47Z,0,0,Python,True,True,Other
debugger22,debugger22/rawan-sms,2014-06-20T13:18:50Z,3,3,C,True,True,MIT License
debugger22,debugger22/razorpay-android-sample-app,2018-07-27T08:24:53Z,0,0,Java,True,True,MIT License
debugger22,debugger22/scipy-in-13-numpy,2014-08-19T01:55:34Z,0,0,,True,True,Other
debugger22,debugger22/sendsms,2013-05-23T16:15:53Z,1,1,Python,True,False,
debugger22,debugger22/sentiment-analyzer,2013-08-30T19:40:55Z,42,42,Python,True,True,
debugger22,debugger22/seshat,2016-08-30T09:58:26Z,1,1,C++,True,True,GNU General Public License v3.0
debugger22,debugger22/shardasoftwares,2013-10-21T08:30:13Z,0,0,CSS,True,True,
debugger22,debugger22/simec,2014-03-20T10:21:56Z,1,1,Python,True,True,
debugger22,debugger22/stockmarket,2014-02-18T10:59:30Z,2,2,Python,True,True,MIT License
debugger22,debugger22/sunpy,2014-06-04T17:18:43Z,0,0,Python,True,True,Other
debugger22,debugger22/symengine,2015-05-07T19:25:49Z,0,0,C++,True,False,Other
debugger22,debugger22/sympy,2014-03-03T08:33:45Z,0,0,Python,True,True,Other
debugger22,debugger22/sympy-paper,2016-04-20T03:58:55Z,0,0,TeX,True,True,Other
debugger22,debugger22/sympy.github.com,2014-05-06T17:33:30Z,0,0,Python,True,True,
debugger22,debugger22/sympy_benchmarks,2015-07-25T10:22:02Z,0,0,Python,True,True,
debugger22,debugger22/sympy_doc,2015-08-19T11:19:02Z,0,0,HTML,True,True,
debugger22,debugger22/sympy_gamma,2014-03-29T14:31:33Z,0,0,Python,True,True,Other
debugger22,debugger22/talk-scipy-india2013,2014-08-19T01:55:39Z,0,0,,True,True,
debugger22,debugger22/testsite,2014-02-16T12:02:37Z,0,0,CSS,True,True,Other
debugger22,debugger22/TextBlob,2013-08-11T14:07:08Z,0,0,Python,True,True,MIT License
debugger22,debugger22/travispy,2014-07-26T19:00:18Z,0,0,,True,True,Other
debugger22,debugger22/TwitterGoggles,2013-08-13T20:40:18Z,0,0,Python,True,True,GNU General Public License v3.0
debugger22,debugger22/ubiplug_sme,2014-01-08T08:11:51Z,0,0,Java,True,True,
debugger22,debugger22/verilog,2014-02-06T05:00:14Z,1,1,Verilog,True,True,
shifa123,shifa123/7701-A,2021-10-15T21:27:02Z,0,0,,True,True,
shifa123,shifa123/anilstko,2020-01-28T14:29:29Z,0,0,,True,True,
shifa123,shifa123/Awesome-Security-CheckLists,2023-12-10T11:22:06Z,0,0,,True,True,
shifa123,shifa123/bbv3.sh,2020-10-16T12:07:51Z,3,3,Shell,True,True,
shifa123,shifa123/best-dns-wordlist,2022-06-06T19:12:04Z,1,1,,True,True,
shifa123,shifa123/betatakeover,2020-04-30T16:57:05Z,1,1,,True,True,
shifa123,shifa123/bugbountyDorks,2020-04-18T19:31:18Z,230,230,,True,True,
shifa123,shifa123/burpfakeip,2021-07-23T17:58:01Z,1,1,Python,True,True,
shifa123,shifa123/burpy2.0,2018-11-22T07:53:57Z,0,0,,True,True,
shifa123,shifa123/Can-I-take-over-xyz-v2,2020-10-21T19:57:47Z,47,47,,True,True,
shifa123,shifa123/challs,2023-11-01T18:39:03Z,0,0,,True,True,
shifa123,shifa123/chaos-hunt,2020-09-25T19:38:05Z,35,35,Shell,True,True,
shifa123,shifa123/clickjack,2020-11-07T10:03:31Z,6,6,Python,True,True,
shifa123,shifa123/clickjackingpoc,2020-09-17T07:42:29Z,52,52,CSS,True,True,GNU General Public License v2.0
shifa123,shifa123/Course-Resources,2021-02-18T14:53:48Z,1,1,,True,True,
shifa123,shifa123/crt.sh,2020-10-02T14:06:41Z,2,2,,True,True,
shifa123,shifa123/CrtshonCLI,2023-11-05T10:31:29Z,0,0,Shell,True,True,
shifa123,shifa123/csrf-poc-generator,2023-12-10T10:32:59Z,0,0,JavaScript,True,True,
shifa123,shifa123/csvinjection,2022-03-03T08:54:55Z,6,6,,True,True,
shifa123,shifa123/CVE-2020-13942-POC-,2020-11-20T23:25:44Z,9,9,,True,True,
shifa123,shifa123/demoofgithubrecon,2022-05-01T07:32:58Z,0,0,,True,True,
shifa123,shifa123/detections,2021-06-23T22:40:37Z,4,4,,True,True,
shifa123,shifa123/EH-Tools,2024-06-08T09:11:59Z,0,0,Shell,True,True,
shifa123,shifa123/Example-Dapp,2022-11-23T06:43:30Z,6,6,JavaScript,True,True,
shifa123,shifa123/f5BigIPExploit,2020-07-12T22:30:14Z,9,9,,True,True,
shifa123,shifa123/Frida-Scripts,2023-10-11T16:46:58Z,2,2,JavaScript,True,True,
shifa123,shifa123/githubdorks,2020-06-28T22:32:36Z,17,17,,True,True,
shifa123,shifa123/githubleak,2021-04-29T13:20:18Z,3,3,JavaScript,True,True,
shifa123,shifa123/GNA-Cybersecurity-Tools,2024-06-12T08:48:45Z,0,0,,True,True,
shifa123,shifa123/hackerpulkitSubDomainTakeOver,2019-12-18T10:41:21Z,0,0,,True,True,
shifa123,shifa123/Hacking-Film,2020-02-13T09:36:58Z,0,0,,True,True,
shifa123,shifa123/https-github.com-gentilkiwi-wanadecrypt-releases,2017-05-16T08:51:57Z,0,0,,True,True,
shifa123,shifa123/Itookyou,2020-01-25T07:29:44Z,0,0,,True,True,
shifa123,shifa123/KSR-Uni-Cyber-Trainings,2024-07-10T06:00:21Z,1,1,,True,True,
shifa123,shifa123/KSR-Uni-Cyber-Trainings-,2024-07-10T06:01:29Z,0,0,,True,True,
shifa123,shifa123/lfi-php-writer-shellcode,2020-11-11T15:27:48Z,2,2,PHP,True,True,
shifa123,shifa123/LinkedIn-B0t,2018-05-23T09:21:14Z,2,2,,True,True,GNU General Public License v3.0
shifa123,shifa123/linux-pentest,2020-03-20T05:33:29Z,0,0,,True,True,
shifa123,shifa123/maarc.github.io,2018-01-19T05:59:26Z,1,1,,True,True,
shifa123,shifa123/mobilept,2024-03-30T07:38:39Z,0,0,Shell,True,True,
shifa123,shifa123/nmap-xml-to-csv-parser,2020-06-28T12:03:06Z,3,3,Python,True,True,
shifa123,shifa123/NoRLCheck,2020-05-20T07:26:54Z,29,29,Python,True,True,
shifa123,shifa123/nuclei-templates,2020-11-26T09:44:22Z,1,1,,True,True,MIT License
shifa123,shifa123/nuclei-templates-all,2021-08-07T06:54:16Z,10,10,Shell,True,True,
shifa123,shifa123/OT-Wordlist,2023-12-03T12:31:01Z,0,0,,True,True,
shifa123,shifa123/ParityMultisigWalletHack,2022-11-16T17:04:50Z,3,3,JavaScript,True,True,
shifa123,shifa123/pegasus,2021-07-29T07:24:59Z,3,3,,True,True,
shifa123,shifa123/phish,2024-03-25T11:35:18Z,0,0,,True,True,
shifa123,shifa123/poc,2024-01-01T09:14:52Z,0,0,HTML,True,True,
shifa123,shifa123/pythonprojects-CVE-2018-10933,2018-10-21T05:01:12Z,2,2,Python,True,True,
shifa123,shifa123/Re-entrancy-Vulnerability,2022-11-16T17:34:06Z,1,1,JavaScript,True,True,
shifa123,shifa123/sbtko,2019-12-17T15:23:17Z,0,0,,True,True,
shifa123,shifa123/SE-Exploiting-Autofills,2018-05-28T04:57:14Z,1,1,,True,True,
shifa123,shifa123/shifa123,2021-10-22T08:04:53Z,1,1,,True,True,
shifa123,shifa123/shodandorks,2020-07-11T18:12:12Z,52,52,,True,True,
shifa123,shifa123/Sniper,2018-09-19T19:49:16Z,0,0,,True,True,
shifa123,shifa123/sniper1,2018-09-19T19:52:24Z,0,0,,True,True,
shifa123,shifa123/solidity-scripts,2022-11-27T09:09:09Z,1,1,Solidity,True,True,
shifa123,shifa123/subdomain-finder,2021-10-21T17:49:19Z,1,1,Shell,True,True,
shifa123,shifa123/urlstodomain,2021-10-21T17:33:57Z,1,1,Shell,True,True,
shifa123,shifa123/varshastko-,2020-01-21T10:12:45Z,0,0,,True,True,
shifa123,shifa123/vps-new,2021-04-16T11:19:29Z,6,6,,True,True,
shifa123,shifa123/vsftpd,2020-05-09T17:25:18Z,0,0,,True,False,Other
shifa123,shifa123/waybackurlsbash,2021-10-21T17:24:47Z,3,3,Shell,True,True,
shifa123,shifa123/XSS-Payloads,2024-05-28T15:19:40Z,0,0,Python,True,True,
shifa123,shifa123/ZD,2018-10-09T05:53:57Z,0,0,,True,True,
shyamseshadri,shyamseshadri/angular,2014-11-08T16:56:02Z,0,0,,True,True,Apache License 2.0
shyamseshadri,shyamseshadri/angular-phonecat,2012-08-03T12:45:58Z,8,8,JavaScript,True,True,
shyamseshadri,shyamseshadri/angular-seed,2012-08-14T13:41:42Z,9,9,JavaScript,True,True,
shyamseshadri,shyamseshadri/angular-up-and-running,2017-08-20T03:12:42Z,147,147,TypeScript,True,True,
shyamseshadri,shyamseshadri/angular-workshop,2018-09-05T11:36:08Z,2,2,TypeScript,True,True,
shyamseshadri,shyamseshadri/angular2-playground,2016-09-14T12:23:04Z,0,0,TypeScript,True,True,MIT License
shyamseshadri,shyamseshadri/angularjs-book,2013-02-09T09:45:28Z,1633,1633,HTML,True,True,
shyamseshadri,shyamseshadri/angularjs-directive-workshop,2015-02-11T14:24:10Z,2,2,JavaScript,True,True,
shyamseshadri,shyamseshadri/angularjs-up-and-running,2014-05-23T05:39:02Z,464,464,JavaScript,True,True,MIT License
shyamseshadri,shyamseshadri/angularjs-workshop,2013-03-12T04:10:12Z,2,2,JavaScript,True,True,
shyamseshadri,shyamseshadri/angularjs-workshop-3-day,2013-12-03T18:18:41Z,14,14,JavaScript,True,True,
shyamseshadri,shyamseshadri/angularjs.org,2012-10-22T04:49:12Z,0,0,JavaScript,True,True,
shyamseshadri,shyamseshadri/builder,2021-09-15T17:09:17Z,0,0,,True,True,MIT License
shyamseshadri,shyamseshadri/code.angularjs.org,2012-10-23T06:51:55Z,0,0,JavaScript,True,True,
shyamseshadri,shyamseshadri/dashboard.angularjs.org,2012-10-27T04:03:02Z,0,0,JavaScript,True,True,
shyamseshadri,shyamseshadri/demo-ideas-app,2019-09-05T03:09:35Z,0,0,TypeScript,True,True,
shyamseshadri,shyamseshadri/NativeScript,2018-10-05T13:17:16Z,2,2,TypeScript,True,True,Apache License 2.0
shyamseshadri,shyamseshadri/node-workshop,2019-06-19T17:51:13Z,0,0,JavaScript,True,True,
shyamseshadri,shyamseshadri/nodejs-workshop,2014-11-25T10:50:49Z,0,0,JavaScript,True,True,
alokproc,alokproc/-Board-Infinity,2020-06-07T10:21:16Z,0,0,Jupyter Notebook,True,True,
alokproc,alokproc/10-days-NLP-blog-series,2024-03-16T12:44:52Z,0,0,,True,True,
alokproc,alokproc/10-steps-to-become-a-data-scientist,2019-06-24T18:00:07Z,0,0,Jupyter Notebook,True,True,Apache License 2.0
alokproc,alokproc/100days,2019-06-10T02:48:56Z,0,0,Jupyter Notebook,True,True,
alokproc,alokproc/20-ML-Algorithms-from-start-to-Finish,2019-06-24T17:55:18Z,0,0,Jupyter Notebook,True,True,
alokproc,alokproc/20161202_ANN_basics,2019-09-08T06:29:15Z,0,0,,True,True,
alokproc,alokproc/26-Weeks-Of-Data-Science,2021-08-07T08:07:11Z,0,0,,True,True,
alokproc,alokproc/4._Econometrics_and_Time_Series,2021-04-03T10:03:06Z,0,0,,True,True,
alokproc,alokproc/50-Days-of-ML,2022-11-13T06:13:18Z,0,0,,True,True,
alokproc,alokproc/A-Comprehensive-Deep-Learning-Workflow-with-Python,2019-06-24T18:01:39Z,0,0,Jupyter Notebook,True,True,
alokproc,alokproc/A-Comprehensive-ML-Workflow-for-Regression-Methods,2019-06-24T17:54:30Z,0,0,Jupyter Notebook,True,True,
alokproc,alokproc/a-week-in-wild-ai,2021-05-19T17:01:59Z,0,0,,True,True,MIT License
alokproc,alokproc/a3c_trading,2021-07-04T18:01:59Z,0,0,,True,True,
alokproc,alokproc/ab_testing_on_titanic_survivor_data,2019-05-11T10:25:30Z,0,0,Jupyter Notebook,True,True,
alokproc,alokproc/activation-function,2020-02-02T04:39:37Z,0,0,,True,True,
alokproc,alokproc/ActorCriticMountainCar,2021-07-04T18:04:01Z,0,0,,True,True,
alokproc,alokproc/ACTOR_CRITIC,2021-07-04T18:04:16Z,0,0,,True,True,
alokproc,alokproc/Advanced-Finding-Lane-Lines-On-The-Road,2019-07-07T19:46:30Z,0,0,Jupyter Notebook,True,True,
alokproc,alokproc/AI-Airlift,2019-08-14T17:23:56Z,0,0,Jupyter Notebook,True,True,
alokproc,alokproc/AI-Introduction,2019-05-21T13:37:48Z,0,0,Jupyter Notebook,True,True,MIT License
alokproc,alokproc/AI_Curriculum,2020-04-22T01:44:13Z,0,0,,True,True,
alokproc,alokproc/alokyadav.github.io,2020-05-11T09:12:58Z,0,0,,True,True,
alokproc,alokproc/amazon_sentiment_nlp,2019-06-07T16:04:21Z,0,0,Jupyter Notebook,True,True,
alokproc,alokproc/Analytixpro,2019-08-17T06:52:25Z,0,0,Jupyter Notebook,True,True,
alokproc,alokproc/Analytixpro-index.html,2019-08-17T06:47:15Z,0,0,,True,True,
alokproc,alokproc/ANN-for-regression-and-Classification,2021-09-19T02:40:39Z,0,0,,True,True,
alokproc,alokproc/Applied-Deep-Learning-with-Python,2019-10-02T15:13:25Z,0,0,,True,True,MIT License
alokproc,alokproc/applied-machine-learning,2020-01-07T04:24:38Z,0,0,,True,True,
alokproc,alokproc/Applied-Text-Mining-in-Python,2019-04-29T12:13:30Z,0,0,Jupyter Notebook,True,True,
alokproc,alokproc/aprendizaje_automatico_avanzado,2020-11-19T12:39:54Z,0,0,,True,True,
alokproc,alokproc/Apriori-association,2021-07-04T17:56:47Z,0,0,,True,True,
alokproc,alokproc/Artificial-Intelligence-Verzeo,2019-08-07T07:28:21Z,0,0,Jupyter Notebook,True,True,
alokproc,alokproc/AudioNotebooks,2019-08-21T04:24:03Z,0,0,Jupyter Notebook,True,True,Other
alokproc,alokproc/Automatic-Resume-Ranking-with-dataset-and-model,2023-02-17T08:02:27Z,0,0,,True,True,
alokproc,alokproc/awesome-chatgpt-prompts,2023-01-27T04:40:39Z,0,0,,True,True,Creative Commons Zero v1.0 Universal
alokproc,alokproc/awesome-generative-ai-guide,2024-02-25T07:21:27Z,0,0,,True,True,MIT License
alokproc,alokproc/awesome-industrial-machine-datasets,2019-06-24T17:41:35Z,0,0,Jupyter Notebook,True,True,
alokproc,alokproc/awesome-machine-learning,2019-06-24T17:39:18Z,0,0,Python,True,True,Creative Commons Zero v1.0 Universal
alokproc,alokproc/awesome-public-datasets,2019-07-28T17:45:49Z,0,0,,True,True,MIT License
alokproc,alokproc/awesome-rnn,2019-06-24T17:39:37Z,0,0,,True,True,
alokproc,alokproc/Azure,2019-08-21T04:24:44Z,0,0,Jupyter Notebook,True,True,
alokproc,alokproc/Azure-Weather-Bot-index.html,2021-11-19T11:00:02Z,0,0,,True,True,
alokproc,alokproc/azurePythonBot,2021-11-19T10:57:20Z,0,0,,True,True,
alokproc,alokproc/Basics_Of_Artificial_Neural_Networks_Without_ML_Library,2019-09-08T06:27:06Z,0,0,,True,True,
alokproc,alokproc/Basics_of_Data_Analysis,2019-06-11T15:49:10Z,0,0,HTML,True,True,
alokproc,alokproc/best-of-jupyter,2019-05-08T18:19:34Z,0,0,,True,True,MIT License
alokproc,alokproc/Bitcoin-price-Prediction-using-LSTM,2021-04-26T14:23:28Z,0,0,,True,True,
alokproc,alokproc/bokeh-notebooks,2019-05-07T18:31:00Z,0,0,Jupyter Notebook,True,True,"BSD 3-Clause ""New"" or ""Revised"" License"
alokproc,alokproc/build2019-databricksML,2019-08-21T04:22:44Z,0,0,Jupyter Notebook,True,True,
alokproc,alokproc/cats_v_dogs,2021-09-13T14:40:56Z,0,0,,True,True,
alokproc,alokproc/CatvsDog-Prediction-Using-CNN,2021-06-13T06:37:23Z,0,0,,True,True,
alokproc,alokproc/Cement_Strength_Prediction,2024-05-16T18:22:12Z,0,0,,True,True,
alokproc,alokproc/CIFAR,2021-09-26T04:25:24Z,0,0,,True,True,MIT License
alokproc,alokproc/clustering_project,2021-07-26T06:26:47Z,0,0,,True,True,
alokproc,alokproc/CNN-Malaria,2019-08-18T01:51:51Z,0,0,Jupyter Notebook,True,True,
alokproc,alokproc/CNN-TA,2022-04-16T02:06:26Z,0,0,,True,True,MIT License
alokproc,alokproc/Cognitive-Vision-Python,2019-08-21T04:24:34Z,0,0,Jupyter Notebook,True,True,Other
alokproc,alokproc/COMPLETE-LIFE-CYCLE-OF-DATA-SCIENCE-PROJECT,2022-02-05T07:07:20Z,0,0,,True,True,
alokproc,alokproc/Complete-MLOps-BootCamp,2024-05-15T03:33:02Z,0,0,,True,True,
alokproc,alokproc/Computer-Vision-Basics-with-Python-Keras-and-OpenCV,2019-10-21T14:00:42Z,0,0,,True,True,
alokproc,alokproc/Computer_Vision_with_OpenCV_and_Deep_learning,2021-11-21T04:11:20Z,1,1,,True,True,
alokproc,alokproc/Convolutional-Neural-Networks,2019-08-18T01:51:27Z,0,0,Jupyter Notebook,True,True,
alokproc,alokproc/convolutional_neural_networks_python,2022-10-23T14:24:09Z,0,0,,True,True,Apache License 2.0
alokproc,alokproc/Coursera-Imperial-College-London-Mathematics-For-Machine-Learning-Linear-Algebra,2019-06-06T20:35:01Z,0,0,Python,True,True,
alokproc,alokproc/covid-19-forecasting-analysis-by-fb-prophet-model-,2021-09-18T08:05:35Z,0,0,,True,True,
alokproc,alokproc/Covid19Bot,2021-08-02T02:05:34Z,0,0,,True,True,
alokproc,alokproc/cracking-the-data-science-interview,2020-01-07T04:22:35Z,0,0,,True,True,
alokproc,alokproc/cs224u,2019-06-24T17:43:06Z,0,0,Jupyter Notebook,True,True,Apache License 2.0
alokproc,alokproc/d2l-en,2019-07-18T16:13:30Z,0,0,Python,True,False,Other
alokproc,alokproc/DAT8,2019-05-15T19:30:52Z,0,0,Jupyter Notebook,True,True,
alokproc,alokproc/data-cleaning-rmotr-freecodecamp,2021-11-11T11:26:03Z,0,0,,True,True,
alokproc,alokproc/data-index.html,2022-01-29T14:45:21Z,0,0,Jupyter Notebook,True,True,
alokproc,alokproc/data-job-resume-booster,2023-02-17T07:11:33Z,0,0,,True,True,
alokproc,alokproc/Data-Science,2019-08-18T01:52:21Z,0,0,Jupyter Notebook,True,True,
alokproc,alokproc/Data-Science--Cheat-Sheet,2019-05-02T17:04:00Z,0,0,,True,True,
alokproc,alokproc/Data-Science-Essentials,2019-05-21T13:37:29Z,0,0,Jupyter Notebook,True,True,MIT License
alokproc,alokproc/Data-Science-in-Python,2019-04-29T12:14:44Z,0,0,Jupyter Notebook,True,True,
alokproc,alokproc/data-science-ipython-notebooks,2019-09-07T05:30:16Z,0,0,,True,True,Other
alokproc,alokproc/Data-Science-ML-Full-Stack,2024-07-25T17:22:12Z,0,0,,True,True,
alokproc,alokproc/data-science-notebooks,2019-08-27T12:03:32Z,0,0,Jupyter Notebook,True,True,MIT License
alokproc,alokproc/data-science-on-aws,2024-07-25T17:18:24Z,0,0,,True,True,Apache License 2.0
alokproc,alokproc/Data-Science-Tutorial-By-Lambda-School,2021-04-10T19:00:23Z,0,0,,True,True,MIT License
alokproc,alokproc/DataAnalysisIBMcourse,2021-04-10T05:58:08Z,0,0,,True,True,
alokproc,alokproc/DataScience,2019-08-01T06:38:38Z,0,0,Jupyter Notebook,True,True,
alokproc,alokproc/DataScienceR,2020-01-07T19:31:17Z,0,0,,True,True,MIT License
alokproc,alokproc/DataViz,2021-08-21T08:36:27Z,0,0,,True,True,MIT License
alokproc,alokproc/data_cleaning_workshop,2021-07-20T17:05:48Z,0,0,,True,True,
alokproc,alokproc/Data_visualization_Matplotlib,2019-05-16T09:05:40Z,0,0,Jupyter Notebook,True,True,
alokproc,alokproc/Data_visualization_seaborn,2019-05-16T09:05:21Z,0,0,Jupyter Notebook,True,True,
alokproc,alokproc/Decision-Tree-Classifier-with-Python,2021-12-11T14:27:49Z,0,0,,True,True,
alokproc,alokproc/Deep-Learning,2019-04-29T12:14:13Z,0,0,Jupyter Notebook,True,True,
alokproc,alokproc/Deep-Learning-3,2021-04-10T19:09:59Z,0,0,,True,True,
alokproc,alokproc/Deep-Learning-In-Production,2021-04-10T19:01:59Z,0,0,,True,True,
alokproc,alokproc/deep-q-learning,2021-06-30T02:54:55Z,0,0,,True,True,MIT License
alokproc,alokproc/deep-reinforcement-learning,2021-02-24T11:20:40Z,0,0,Jupyter Notebook,True,True,
alokproc,alokproc/Deep-Reinforcement-Learning-1,2021-06-30T03:59:23Z,0,0,,True,True,
alokproc,alokproc/Deep-Reinforcement-Learning-With-Python,2021-04-26T14:23:42Z,0,0,,True,True,
alokproc,alokproc/deep-reinforcement-learning1,2021-02-24T11:36:00Z,0,0,Jupyter Notebook,True,True,
alokproc,alokproc/DeepLearning-Image,2019-06-07T06:44:46Z,0,0,Jupyter Notebook,True,True,MIT License
alokproc,alokproc/DeepLearning-Masters,2019-05-21T13:34:26Z,0,0,Jupyter Notebook,True,True,MIT License
alokproc,alokproc/DeepLearning-NLP,2019-06-07T06:44:32Z,0,0,Jupyter Notebook,True,True,MIT License
alokproc,alokproc/DeepLearning-with-TensorFlow,2020-02-02T04:54:12Z,0,0,,True,True,MIT License
alokproc,alokproc/DeepLearningMaster,2020-01-26T17:09:15Z,0,0,,True,True,MIT License
alokproc,alokproc/DeepReinforcementLearning,2021-03-01T01:46:00Z,0,0,,True,True,
alokproc,alokproc/deploying-machine-learning-models,2021-04-25T04:16:18Z,0,0,,True,True,"BSD 3-Clause ""New"" or ""Revised"" License"
alokproc,alokproc/DeployMachineLearningModels,2021-04-01T07:34:27Z,0,0,,True,True,
alokproc,alokproc/deployment-course-labs,2021-08-22T20:09:50Z,0,0,,True,True,
alokproc,alokproc/Deploy_Machine_Learning_Model_on_Flask_App,2021-07-22T14:28:54Z,0,0,,True,True,
alokproc,alokproc/dl-colab-notebooks,2019-06-24T17:42:48Z,0,0,Jupyter Notebook,True,True,
alokproc,alokproc/dl-notebooks,2021-07-04T18:05:11Z,0,0,,True,True,Other
alokproc,alokproc/dlaicourse,2024-01-27T12:55:05Z,0,0,,True,True,
alokproc,alokproc/Document-Chat-Bot,2024-10-06T04:22:53Z,0,0,Python,True,True,
alokproc,alokproc/Dog-or-Cat-Prediction-using-CNN-Model,2021-06-13T06:05:45Z,1,1,,True,True,
alokproc,alokproc/Drowsiness-Detection-System-Using-NeuralNetworks-BasicCNN-VGG16,2022-05-07T06:39:12Z,0,0,,True,True,
alokproc,alokproc/dsc-2-24-10-ridge-and-lasso-regression-lab-online-ds-sp-000,2021-02-27T10:37:19Z,0,0,,True,False,Other
alokproc,alokproc/dsc-tuning-decision-trees-lab-online-ds-sp-000,2021-09-04T08:36:19Z,0,0,,True,False,Other
